schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,,,,,
12/28/2014,2014,17,FALSE,PIT,27,17,CIN,PIT,-3,48.5,Heinz,Field,FALSE,35,1,,,,,,
12/28/2014,2014,17,FALSE,SF,20,17,ARI,SF,-6,37.5,Levi's,Stadium,FALSE,56,5,,,,,,
12/28/2014,2014,17,FALSE,SEA,20,6,LAR,SEA,-11,41.5,CenturyLink,Field,FALSE,43,1,,,,,,
12/28/2014,2014,17,FALSE,TB,20,23,NO,NO,-6,46.5,Raymond,James,Stadium,FALSE,77,7,,,,,
12/28/2014,2014,17,FALSE,TEN,10,27,IND,IND,-7.5,46.5,Nissan,Stadium,FALSE,41,5,,,,,,
12/28/2014,2014,17,FALSE,WAS,17,44,DAL,DAL,-6,47.5,FedEx,Field,FALSE,57,4,,,,,,
1/3/2015,2014,Wildcard,TRUE,CAR,27,16,ARI,CAR,-5.5,37.5,Bank,of,America,Stadium,FALSE,51,6,,,,
1/3/2015,2014,Wildcard,TRUE,PIT,17,30,BAL,PIT,-3,45,Heinz,Field,FALSE,48,10,,,,,,
1/4/2015,2014,Wildcard,TRUE,DAL,24,20,DET,DAL,-6,48.5,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
1/4/2015,2014,Wildcard,TRUE,IND,26,10,CIN,IND,-3.5,48,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
1/10/2015,2014,Division,TRUE,NE,35,31,BAL,NE,-7,47.5,Gillette,Stadium,FALSE,20,12,,,,,,
1/10/2015,2014,Division,TRUE,SEA,31,17,CAR,SEA,-13.5,39.5,CenturyLink,Field,FALSE,48,0,,,,,,
1/11/2015,2014,Division,TRUE,DEN,13,24,IND,DEN,-9.5,53.5,Sports,Authority,Field,at,Mile,High,FALSE,40,7,,
1/11/2015,2014,Division,TRUE,GB,26,21,DAL,GB,-5.5,51.5,Lambeau,Field,FALSE,24,0,,,,,,
1/18/2015,2014,Conference,TRUE,NE,45,7,IND,NE,-7,52,Gillette,Stadium,FALSE,51,15,,,,,,
1/18/2015,2014,Conference,TRUE,SEA,28,22,GB,SEA,-8.5,45,CenturyLink,Field,FALSE,52,15,,,,,,
2/1/2015,2014,Superbowl,TRUE,NE,28,24,SEA,NE,-1,47.5,University,of,Phoenix,Stadium,TRUE,72,0,DOME,,,
9/10/2015,2015,1,FALSE,NE,28,21,PIT,NE,-7,51,Gillette,Stadium,FALSE,64,9,Rain,,,,,
9/13/2015,2015,1,FALSE,ARI,31,19,NO,ARI,-2.5,48.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
9/13/2015,2015,1,FALSE,BUF,27,14,IND,IND,-1,44.5,Ralph,Wilson,Stadium,FALSE,53,7,,,,,
9/13/2015,2015,1,FALSE,CHI,23,31,GB,GB,-6.5,48.5,Soldier,Field,FALSE,68,4,,,,,,
9/13/2015,2015,1,FALSE,DAL,27,26,NYG,DAL,-7,52.5,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
9/13/2015,2015,1,FALSE,DEN,19,13,BAL,DEN,-4.5,46.5,Sports,Authority,Field,at,Mile,High,FALSE,86,5,,
9/13/2015,2015,1,FALSE,HOU,20,27,KC,KC,-1,40.5,Reliant,Stadium,FALSE,83,8,DOME,(Open,Roof),,,
9/13/2015,2015,1,FALSE,JAX,9,20,CAR,CAR,-3,41,EverBank,Field,FALSE,81,1,,,,,,
9/13/2015,2015,1,FALSE,NYJ,31,10,CLE,NYJ,-3.5,38.5,MetLife,Stadium,FALSE,76,7,,,,,,
9/13/2015,2015,1,FALSE,LVR,13,33,CIN,LVR,-3,43,LVRland,Coliseum,FALSE,75,9,,,,,,
9/13/2015,2015,1,FALSE,LAC,33,28,DET,LAC,-3.5,45.5,Qualcomm,Stadium,FALSE,82,8,,,,,,
9/13/2015,2015,1,FALSE,LAR,34,31,SEA,SEA,-3.5,41,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
9/13/2015,2015,1,FALSE,TB,14,42,TEN,TB,-3,40.5,Raymond,James,Stadium,FALSE,81,6,,,,,
9/13/2015,2015,1,FALSE,WAS,10,17,MIA,MIA,-4,45.5,FedEx,Field,FALSE,71,11,,,,,,
9/14/2015,2015,1,FALSE,ATL,26,24,PHI,PHI,-3,56,Georgia,Dome,FALSE,72,0,DOME,,,,,
9/14/2015,2015,1,FALSE,SF,20,3,MIN,MIN,-2.5,42.5,Levi's,Stadium,FALSE,64,4,,,,,,
9/17/2015,2015,2,FALSE,KC,24,31,DEN,KC,-3,42,Arrowhead,Stadium,FALSE,80,8,,,,,,
9/20/2015,2015,2,FALSE,BUF,32,40,NE,BUF,-1,44.5,Ralph,Wilson,Stadium,FALSE,62,4,,,,,
9/20/2015,2015,2,FALSE,CAR,24,17,HOU,CAR,-3,41,Bank,of,America,Stadium,FALSE,88,2,,,,
9/20/2015,2015,2,FALSE,CHI,23,48,ARI,ARI,-2,46,Soldier,Field,FALSE,69,3,,,,,,
9/20/2015,2015,2,FALSE,CIN,24,19,LAC,CIN,-3.5,48,Paul,Brown,Stadium,FALSE,73,6,,,,,
9/20/2015,2015,2,FALSE,CLE,28,14,TEN,TEN,-1,41,FirstEnergy,Stadium,FALSE,66,11,,,,,,
9/20/2015,2015,2,FALSE,GB,27,17,SEA,GB,-3,49.5,Lambeau,Field,FALSE,54,6,,,,,,
9/20/2015,2015,2,FALSE,JAX,23,20,MIA,MIA,-6,42,EverBank,Field,FALSE,83,5,,,,,,
9/20/2015,2015,2,FALSE,MIN,26,16,DET,MIN,-2.5,44,TCF,Bank,Stadium,FALSE,70,12,,,,,
9/20/2015,2015,2,FALSE,NO,19,26,TB,NO,-9,47,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
9/20/2015,2015,2,FALSE,NYG,20,24,ATL,NYG,-2,50,MetLife,Stadium,FALSE,77,7,,,,,,
9/20/2015,2015,2,FALSE,LVR,37,33,BAL,BAL,-6,42,LVRland,Coliseum,FALSE,89,7,,,,,,
9/20/2015,2015,2,FALSE,PHI,10,20,DAL,PHI,-6.5,54,Lincoln,Financial,Field,FALSE,74,7,,,,,
9/20/2015,2015,2,FALSE,PIT,43,18,SF,PIT,-6,46,Heinz,Field,FALSE,69,2,,,,,,
9/20/2015,2015,2,FALSE,WAS,24,10,LAR,LAR,-3,41,FedEx,Field,FALSE,75,6,,,,,,
9/21/2015,2015,2,FALSE,IND,7,20,NYJ,IND,-6,46,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
9/24/2015,2015,3,FALSE,NYG,32,21,WAS,NYG,-3,45,MetLife,Stadium,FALSE,66,2,,,,,,
9/27/2015,2015,3,FALSE,ARI,47,7,SF,ARI,-7,45,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
9/27/2015,2015,3,FALSE,BAL,24,28,CIN,BAL,-1.5,45.5,M&T,Bank,Stadium,FALSE,73,8,,,,,
9/27/2015,2015,3,FALSE,CAR,27,22,NO,CAR,-9.5,43,Bank,of,America,Stadium,FALSE,67,8,,,,
9/27/2015,2015,3,FALSE,CLE,20,27,LVR,CLE,-3.5,44,FirstEnergy,Stadium,FALSE,75,10,,,,,,
9/27/2015,2015,3,FALSE,DAL,28,39,ATL,PICK,0,43.5,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
9/27/2015,2015,3,FALSE,DET,12,24,DEN,DEN,-3,45,Ford,Field,FALSE,72,0,DOME,,,,,
9/27/2015,2015,3,FALSE,HOU,19,9,TB,HOU,-6,41,Reliant,Stadium,FALSE,75,8,DOME,(Open,Roof),,,
9/27/2015,2015,3,FALSE,MIA,14,41,BUF,MIA,-1,43.5,Sun,Life,Stadium,FALSE,80,0,,,,,
9/27/2015,2015,3,FALSE,MIN,31,14,LAC,MIN,-2,45.5,TCF,Bank,Stadium,FALSE,80,13,,,,,
9/27/2015,2015,3,FALSE,NE,51,17,JAX,NE,-14,49,Gillette,Stadium,FALSE,70,3,,,,,,
9/27/2015,2015,3,FALSE,NYJ,17,24,PHI,NYJ,-3,47,MetLife,Stadium,FALSE,70,5,,,,,,
9/27/2015,2015,3,FALSE,SEA,26,0,CHI,SEA,-16.5,43.5,CenturyLink,Field,FALSE,62,7,,,,,,
9/27/2015,2015,3,FALSE,LAR,6,12,PIT,LAR,-1,48.5,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
9/27/2015,2015,3,FALSE,TEN,33,35,IND,IND,-3.5,46.5,Nissan,Stadium,FALSE,77,4,,,,,,
9/28/2015,2015,3,FALSE,GB,38,28,KC,GB,-5.5,47.5,Lambeau,Field,FALSE,62,3,,,,,,
10/1/2015,2015,4,FALSE,PIT,20,23,BAL,BAL,-3,44,Heinz,Field,FALSE,54,7,,,,,,
10/4/2015,2015,4,FALSE,ARI,22,24,LAR,ARI,-7,43.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
10/4/2015,2015,4,FALSE,ATL,48,21,HOU,ATL,-4.5,47.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
10/4/2015,2015,4,FALSE,BUF,10,24,NYG,BUF,-6,46.5,Ralph,Wilson,Stadium,FALSE,60,4,,,,,
10/4/2015,2015,4,FALSE,CHI,22,20,LVR,LVR,-3,44.5,Soldier,Field,FALSE,56,8,,,,,,
10/4/2015,2015,4,FALSE,CIN,36,21,KC,CIN,-3.5,45,Paul,Brown,Stadium,FALSE,73,8,,,,,
10/4/2015,2015,4,FALSE,DEN,23,20,MIN,DEN,-7,43.5,Sports,Authority,Field,at,Mile,High,FALSE,60,5,,
10/4/2015,2015,4,FALSE,IND,16,13,JAX,IND,-4,43.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
10/4/2015,2015,4,FALSE,MIA,14,27,NYJ,NYJ,-2.5,42.5,Wembley,Stadium,TRUE,62,6,,,,,,
10/4/2015,2015,4,FALSE,NO,26,20,DAL,NO,-3,48.5,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
10/4/2015,2015,4,FALSE,LAC,30,27,CLE,LAC,-5,44.5,Qualcomm,Stadium,FALSE,68,7,,,,,,
10/4/2015,2015,4,FALSE,SF,3,17,GB,GB,-7.5,48,Levi's,Stadium,FALSE,76,6,,,,,,
10/4/2015,2015,4,FALSE,TB,23,37,CAR,CAR,-3,40.5,Raymond,James,Stadium,FALSE,75,7,,,,,
10/4/2015,2015,4,FALSE,WAS,23,20,PHI,PHI,-3,45.5,FedEx,Field,FALSE,59,13,,,,,,
10/5/2015,2015,4,FALSE,SEA,13,10,DET,SEA,-10,43,CenturyLink,Field,FALSE,61,2,,,,,,
10/8/2015,2015,5,FALSE,HOU,20,27,IND,HOU,-5,41,Reliant,Stadium,FALSE,76,2,DOME,(Open,Roof),,,
10/11/2015,2015,5,FALSE,ATL,25,19,WAS,ATL,-7,48.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
10/11/2015,2015,5,FALSE,BAL,30,33,CLE,BAL,-6.5,43,M&T,Bank,Stadium,FALSE,68,0,,,,,
10/11/2015,2015,5,FALSE,CIN,27,24,SEA,CIN,-3,44.5,Paul,Brown,Stadium,FALSE,72,7,,,,,
10/11/2015,2015,5,FALSE,DAL,6,30,NE,NE,-8.5,50.5,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
10/11/2015,2015,5,FALSE,DET,17,42,ARI,ARI,-4.5,46,Ford,Field,FALSE,72,0,DOME,,,,,
10/11/2015,2015,5,FALSE,GB,24,10,LAR,GB,-9,46,Lambeau,Field,FALSE,73,15,,,,,,
10/11/2015,2015,5,FALSE,KC,17,18,CHI,KC,-9.5,44.5,Arrowhead,Stadium,FALSE,80,11,,,,,,
10/11/2015,2015,5,FALSE,NYG,30,27,SF,NYG,-7.5,44,MetLife,Stadium,FALSE,57,3,,,,,,
10/11/2015,2015,5,FALSE,LVR,10,16,DEN,DEN,-5.5,45,LVRland,Coliseum,FALSE,76,8,,,,,,
10/11/2015,2015,5,FALSE,PHI,39,17,NO,PHI,-6.5,49.5,Lincoln,Financial,Field,FALSE,67,4,,,,,
10/11/2015,2015,5,FALSE,TB,38,31,JAX,TB,-1,41.5,Raymond,James,Stadium,FALSE,83,9,,,,,
10/11/2015,2015,5,FALSE,TEN,13,14,BUF,BUF,-1,43,Nissan,Stadium,FALSE,72,2,,,,,,
10/12/2015,2015,5,FALSE,LAC,20,24,PIT,LAC,-4,45.5,Qualcomm,Stadium,FALSE,76,5,,,,,,
10/15/2015,2015,6,FALSE,NO,31,21,ATL,ATL,-3,52.5,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
10/18/2015,2015,6,FALSE,BUF,21,34,CIN,CIN,-3,42,Ralph,Wilson,Stadium,FALSE,37,2,,,,,
10/18/2015,2015,6,FALSE,CLE,23,26,DEN,DEN,-3.5,42,FirstEnergy,Stadium,FALSE,46,11,,,,,,
10/18/2015,2015,6,FALSE,DET,37,34,CHI,DET,-3.5,45.5,Ford,Field,FALSE,72,0,DOME,,,,,
10/18/2015,2015,6,FALSE,GB,27,20,LAC,GB,-10.5,50.5,Lambeau,Field,FALSE,49,8,,,,,,
10/18/2015,2015,6,FALSE,IND,27,34,NE,NE,-9,54,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
10/18/2015,2015,6,FALSE,JAX,20,31,HOU,JAX,-3,43,EverBank,Field,FALSE,70,13,,,,,,
10/18/2015,2015,6,FALSE,MIN,16,10,KC,MIN,-3.5,43,TCF,Bank,Stadium,FALSE,62,15,,,,,
10/18/2015,2015,6,FALSE,NYJ,34,20,WAS,NYJ,-7.5,40,MetLife,Stadium,FALSE,48,10,,,,,,
10/18/2015,2015,6,FALSE,PIT,25,13,ARI,ARI,-5.5,45,Heinz,Field,FALSE,42,8,,,,,,
10/18/2015,2015,6,FALSE,SF,25,20,BAL,BAL,-2.5,43.5,Levi's,Stadium,FALSE,68,10,,,,,,
10/18/2015,2015,6,FALSE,SEA,23,27,CAR,SEA,-7,41,CenturyLink,Field,FALSE,59,4,,,,,,
10/18/2015,2015,6,FALSE,TEN,10,38,MIA,TEN,-2.5,43.5,Nissan,Stadium,FALSE,60,6,,,,,,
10/19/2015,2015,6,FALSE,PHI,27,7,NYG,PHI,-3.5,50.5,Lincoln,Financial,Field,FALSE,44,6,,,,,
10/22/2015,2015,7,FALSE,SF,3,20,SEA,SEA,-6.5,42,Levi's,Stadium,FALSE,66,3,,,,,,
10/25/2015,2015,7,FALSE,CAR,27,16,PHI,CAR,-2.5,46,Bank,of,America,Stadium,FALSE,64,0,,,,
10/25/2015,2015,7,FALSE,DET,19,28,MIN,DET,-1,45,Ford,Field,FALSE,72,0,DOME,,,,,
10/25/2015,2015,7,FALSE,IND,21,27,NO,IND,-5,53,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
10/25/2015,2015,7,FALSE,JAX,34,31,BUF,BUF,-3.5,41.5,Wembley,Stadium,TRUE,51,3,,,,,,
10/25/2015,2015,7,FALSE,KC,23,13,PIT,KC,-3.5,41.5,Arrowhead,Stadium,FALSE,64,6,,,,,,
10/25/2015,2015,7,FALSE,MIA,44,26,HOU,MIA,-4.5,45.5,Sun,Life,Stadium,FALSE,82,11,,,,,
10/25/2015,2015,7,FALSE,NE,30,23,NYJ,NE,-7,47.5,Gillette,Stadium,FALSE,58,6,,,,,,
10/25/2015,2015,7,FALSE,NYG,27,20,DAL,NYG,-3,44.5,MetLife,Stadium,FALSE,59,10,,,,,,
10/25/2015,2015,7,FALSE,LAC,29,37,LVR,LAC,-3.5,48.5,Qualcomm,Stadium,FALSE,77,5,,,,,,
10/25/2015,2015,7,FALSE,LAR,24,6,CLE,LAR,-6,44,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
10/25/2015,2015,7,FALSE,TEN,7,10,ATL,ATL,-6,45.5,Nissan,Stadium,FALSE,61,8,,,,,,
10/25/2015,2015,7,FALSE,WAS,31,30,TB,WAS,-3,41.5,FedEx,Field,FALSE,70,8,,,,,,
10/26/2015,2015,7,FALSE,ARI,26,18,BAL,ARI,-10,49.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
10/29/2015,2015,8,FALSE,NE,36,7,MIA,NE,-8,51.5,Gillette,Stadium,FALSE,53,9,,,,,,
11/1/2015,2015,8,FALSE,ATL,20,23,TB,ATL,-8,47.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
11/1/2015,2015,8,FALSE,BAL,29,26,LAC,BAL,-4.5,50.5,M&T,Bank,Stadium,FALSE,65,6,,,,,
11/1/2015,2015,8,FALSE,CHI,20,23,MIN,MIN,-1.5,44,Soldier,Field,FALSE,61,7,,,,,,
11/1/2015,2015,8,FALSE,CLE,20,34,ARI,ARI,-7,46,FirstEnergy,Stadium,FALSE,63,17,,,,,,
11/1/2015,2015,8,FALSE,DAL,12,13,SEA,SEA,-5,41.5,Cowboys,Stadium,FALSE,63,0,DOME,,,,,
11/1/2015,2015,8,FALSE,DEN,29,10,GB,GB,-2.5,45.5,Sports,Authority,Field,at,Mile,High,FALSE,52,4,,
11/1/2015,2015,8,FALSE,HOU,20,6,TEN,HOU,-3.5,43,Reliant,Stadium,FALSE,68,4,DOME,(Open,Roof),,,
11/1/2015,2015,8,FALSE,KC,45,10,DET,DET,-3,45,Wembley,Stadium,TRUE,57,3,,,,,,
11/1/2015,2015,8,FALSE,NO,52,49,NYG,NO,-3,52,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
11/1/2015,2015,8,FALSE,LVR,34,20,NYJ,NYJ,-3,44,LVRland,Coliseum,FALSE,68,8,,,,,,
11/1/2015,2015,8,FALSE,PIT,10,16,CIN,PICK,0,49.5,Heinz,Field,FALSE,63,9,,,,,,
11/1/2015,2015,8,FALSE,LAR,27,6,SF,LAR,-8,41,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
11/2/2015,2015,8,FALSE,CAR,29,26,IND,CAR,-5.5,45.5,Bank,of,America,Stadium,FALSE,62,5,Rain,,,
11/5/2015,2015,9,FALSE,CIN,31,10,CLE,CIN,-13,46,Paul,Brown,Stadium,FALSE,65,5,,,,,
11/8/2015,2015,9,FALSE,BUF,33,17,MIA,BUF,-4,44,Ralph,Wilson,Stadium,FALSE,47,6,,,,,
11/8/2015,2015,9,FALSE,CAR,37,29,GB,GB,-2.5,46,Bank,of,America,Stadium,FALSE,53,7,,,,
11/8/2015,2015,9,FALSE,DAL,27,33,PHI,PHI,-3,44,Cowboys,Stadium,FALSE,53,2,DOME,,,,,
11/8/2015,2015,9,FALSE,IND,27,24,DEN,DEN,-3.5,45.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
11/8/2015,2015,9,FALSE,MIN,21,18,LAR,MIN,-1,40,TCF,Bank,Stadium,FALSE,57,14,,,,,
11/8/2015,2015,9,FALSE,NE,27,10,WAS,NE,-13.5,51.5,Gillette,Stadium,FALSE,54,8,,,,,,
11/8/2015,2015,9,FALSE,NO,28,34,TEN,NO,-6.5,50,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
11/8/2015,2015,9,FALSE,NYJ,28,23,JAX,NYJ,-8,42.5,MetLife,Stadium,FALSE,57,7,,,,,,
11/8/2015,2015,9,FALSE,PIT,38,35,LVR,PIT,-6,48,Heinz,Field,FALSE,51,0,,,,,,
11/8/2015,2015,9,FALSE,SF,17,16,ATL,ATL,-8.5,43.5,Levi's,Stadium,FALSE,58,2,,,,,,
11/8/2015,2015,9,FALSE,TB,18,32,NYG,NYG,-2,49,Raymond,James,Stadium,FALSE,77,1,,,,,
11/9/2015,2015,9,FALSE,LAC,19,22,CHI,LAC,-3.5,49.5,Qualcomm,Stadium,FALSE,61,7,,,,,,
11/12/2015,2015,10,FALSE,NYJ,17,22,BUF,NYJ,-2.5,42,MetLife,Stadium,FALSE,56,9,,,,,,
11/15/2015,2015,10,FALSE,BAL,20,22,JAX,BAL,-5,47,M&T,Bank,Stadium,FALSE,63,5,,,,,
11/15/2015,2015,10,FALSE,DEN,13,29,KC,DEN,-3.5,42,Sports,Authority,Field,at,Mile,High,FALSE,59,1,,
11/15/2015,2015,10,FALSE,GB,16,18,DET,GB,-10.5,50,Lambeau,Field,FALSE,57,6,,,,,,
11/15/2015,2015,10,FALSE,NYG,26,27,NE,NE,-7,52.5,MetLife,Stadium,FALSE,54,5,,,,,,
11/15/2015,2015,10,FALSE,LVR,14,30,MIN,LVR,-3,44,LVRland,Coliseum,FALSE,57,15,,,,,,
11/15/2015,2015,10,FALSE,PHI,19,20,MIA,PHI,-6,49.5,Lincoln,Financial,Field,FALSE,59,9,,,,,
11/15/2015,2015,10,FALSE,PIT,30,9,CLE,PIT,-7,43,Heinz,Field,FALSE,60,6,,,,,,
11/15/2015,2015,10,FALSE,SEA,32,39,ARI,SEA,-3,43.5,CenturyLink,Field,FALSE,42,1,,,,,,
11/15/2015,2015,10,FALSE,LAR,13,37,CHI,LAR,-7,42.5,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
11/15/2015,2015,10,FALSE,TB,10,6,DAL,DAL,-1,43.5,Raymond,James,Stadium,FALSE,77,9,,,,,
11/15/2015,2015,10,FALSE,TEN,10,27,CAR,CAR,-3.5,43,Nissan,Stadium,FALSE,60,3,,,,,,
11/15/2015,2015,10,FALSE,WAS,47,14,NO,NO,-1,52,FedEx,Field,FALSE,62,7,,,,,,
11/16/2015,2015,10,FALSE,CIN,6,10,HOU,CIN,-10,46.5,Paul,Brown,Stadium,FALSE,49,2,,,,,
11/19/2015,2015,11,FALSE,JAX,19,13,TEN,JAX,-3,41.5,EverBank,Field,FALSE,71,2,,,,,,
11/22/2015,2015,11,FALSE,ARI,34,31,CIN,ARI,-4,48,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
11/22/2015,2015,11,FALSE,ATL,21,24,IND,ATL,-3.5,47.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
11/22/2015,2015,11,FALSE,BAL,16,13,LAR,BAL,-3,41.5,M&T,Bank,Stadium,FALSE,47,10,,,,,
11/22/2015,2015,11,FALSE,CAR,44,16,WAS,CAR,-7,44.5,Bank,of,America,Stadium,FALSE,52,8,,,,
11/22/2015,2015,11,FALSE,CHI,15,17,DEN,DEN,-2,41.5,Soldier,Field,FALSE,29,6,,,,,,
11/22/2015,2015,11,FALSE,DET,18,13,LVR,LVR,-1.5,50,Ford,Field,FALSE,72,0,DOME,,,,,
11/22/2015,2015,11,FALSE,HOU,24,17,NYJ,NYJ,-4,40,Reliant,Stadium,FALSE,52,5,DOME,(Open,Roof),,,
11/22/2015,2015,11,FALSE,MIA,14,24,DAL,DAL,-2,45,Sun,Life,Stadium,FALSE,75,10,,,,,
11/22/2015,2015,11,FALSE,MIN,13,30,GB,PICK,0,45,TCF,Bank,Stadium,FALSE,32,7,,,,,
11/22/2015,2015,11,FALSE,PHI,17,45,TB,PHI,-6.5,45.5,Lincoln,Financial,Field,FALSE,48,10,,,,,
11/22/2015,2015,11,FALSE,LAC,3,33,KC,KC,-3,45.5,Qualcomm,Stadium,FALSE,78,4,,,,,,
11/22/2015,2015,11,FALSE,SEA,29,13,SF,SEA,-14,40,CenturyLink,Field,FALSE,48,3,,,,,,
11/23/2015,2015,11,FALSE,NE,20,13,BUF,NE,-7,47.5,Gillette,Stadium,FALSE,28,5,,,,,,
11/26/2015,2015,12,FALSE,DAL,14,33,CAR,CAR,-1,44.5,Cowboys,Stadium,FALSE,68,11,DOME,,,,,
11/26/2015,2015,12,FALSE,DET,45,14,PHI,DET,-3,47,Ford,Field,FALSE,72,0,DOME,,,,,
11/26/2015,2015,12,FALSE,GB,13,17,CHI,GB,-8,45,Lambeau,Field,FALSE,35,10,Rain,,,,,
11/29/2015,2015,12,FALSE,ATL,10,20,MIN,ATL,-2,45,Georgia,Dome,FALSE,72,0,DOME,,,,,
11/29/2015,2015,12,FALSE,CIN,31,7,LAR,CIN,-9.5,42,Paul,Brown,Stadium,FALSE,45,6,,,,,
11/29/2015,2015,12,FALSE,DEN,30,24,NE,NE,-2.5,43,Sports,Authority,Field,at,Mile,High,FALSE,21,0,Snow,
11/29/2015,2015,12,FALSE,HOU,24,6,NO,HOU,-3.5,51,Reliant,Stadium,FALSE,55,8,DOME,(Open,Roof),,,
11/29/2015,2015,12,FALSE,IND,25,12,TB,IND,-3,46.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
11/29/2015,2015,12,FALSE,JAX,25,31,LAC,JAX,-5,47,EverBank,Field,FALSE,75,6,,,,,,
11/29/2015,2015,12,FALSE,KC,30,22,BUF,KC,-4.5,41,Arrowhead,Stadium,FALSE,34,5,Rain,,,,,
11/29/2015,2015,12,FALSE,NYJ,38,20,MIA,NYJ,-4.5,43.5,MetLife,Stadium,FALSE,48,5,,,,,,
11/29/2015,2015,12,FALSE,SF,13,19,ARI,ARI,-8.5,45,Levi's,Stadium,FALSE,57,2,,,,,,
11/29/2015,2015,12,FALSE,SEA,39,30,PIT,SEA,-3,46.5,CenturyLink,Field,FALSE,37,2,,,,,,
11/29/2015,2015,12,FALSE,TEN,21,24,LVR,LVR,-1,45,Nissan,Stadium,FALSE,57,2,,,,,,
11/29/2015,2015,12,FALSE,WAS,20,14,NYG,NYG,-1.5,48,FedEx,Field,FALSE,46,5,,,,,,
11/30/2015,2015,12,FALSE,CLE,27,33,BAL,CLE,-6,41,FirstEnergy,Stadium,FALSE,42,8,,,,,,
12/3/2015,2015,13,FALSE,DET,23,27,GB,GB,-2.5,46.5,Ford,Field,FALSE,72,0,DOME,,,,,
12/6/2015,2015,13,FALSE,BUF,30,21,HOU,BUF,-3,42,Ralph,Wilson,Stadium,FALSE,49,4,,,,,
12/6/2015,2015,13,FALSE,CHI,20,26,SF,CHI,-6.5,43,Soldier,Field,FALSE,46,4,,,,,,
12/6/2015,2015,13,FALSE,CLE,3,37,CIN,CIN,-7.5,44,FirstEnergy,Stadium,FALSE,46,5,,,,,,
12/6/2015,2015,13,FALSE,MIA,15,13,BAL,MIA,-3.5,43,Sun,Life,Stadium,FALSE,78,14,,,,,
12/6/2015,2015,13,FALSE,MIN,7,38,SEA,SEA,-2.5,43,TCF,Bank,Stadium,FALSE,36,3,,,,,
12/6/2015,2015,13,FALSE,NE,28,35,PHI,NE,-9.5,49,Gillette,Stadium,FALSE,44,5,,,,,,
12/6/2015,2015,13,FALSE,NO,38,41,CAR,CAR,-6,50.5,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
12/6/2015,2015,13,FALSE,NYG,20,23,NYJ,NYJ,-2.5,46,MetLife,Stadium,FALSE,52,5,,,,,,
12/6/2015,2015,13,FALSE,LVR,20,34,KC,KC,-3,45.5,LVRland,Coliseum,FALSE,60,3,,,,,,
12/6/2015,2015,13,FALSE,PIT,45,10,IND,PIT,-9.5,50.5,Heinz,Field,FALSE,35,2,,,,,,
12/6/2015,2015,13,FALSE,LAC,3,17,DEN,DEN,-6,45,Qualcomm,Stadium,FALSE,71,7,,,,,,
12/6/2015,2015,13,FALSE,LAR,3,27,ARI,ARI,-3.5,43,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
12/6/2015,2015,13,FALSE,TB,23,19,ATL,PICK,0,46.5,Raymond,James,Stadium,FALSE,78,11,,,,,
12/6/2015,2015,13,FALSE,TEN,42,39,JAX,TEN,-3,43.5,Nissan,Stadium,FALSE,56,4,,,,,,
12/7/2015,2015,13,FALSE,WAS,16,19,DAL,WAS,-2,43.5,FedEx,Field,FALSE,44,2,,,,,,
12/10/2015,2015,14,FALSE,ARI,23,20,MIN,ARI,-10,46.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
